Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT
6214,1,24,right,female,9,,84,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,k,0,651
6214,1,24,right,female,9,,85,GoodOther.bmp,P.bmp,Normalself,good,other,No,m,,,,m,1,999
6214,1,24,right,female,9,,86,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,k,0,755
6214,1,24,right,female,9,,87,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,375
6214,1,24,right,female,9,,88,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,364
6214,1,24,right,female,9,,89,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,k,0,655
6214,1,24,right,female,9,,90,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,595
6214,1,24,right,female,9,,91,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,399
6214,1,24,right,female,9,,92,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,m,1,451
6214,1,24,right,female,9,,93,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,m,1,344
6214,1,24,right,female,9,,94,BadOther.bmp,C.bmp,Normalother,bad,other,No,m,,,,m,1,540
6214,1,24,right,female,9,,95,GoodOther.bmp,D.bmp,Goodself,good,other,No,m,,,,k,0,680
6214,1,24,right,female,9,,96,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,308
6214,1,24,right,female,9,,97,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,912
6214,1,24,right,female,9,,98,GoodOther.bmp,Tra.bmp,Badself,good,other,No,m,,,,m,1,605
6214,1,24,right,female,9,,99,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,385
6214,1,24,right,female,9,,100,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,533
6214,1,24,right,female,9,,101,NormalSelf.bmp,S.bmp,Badother,normal,self,No,m,,,,m,1,609
6214,1,24,right,female,9,,102,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,437
6214,1,24,right,female,9,,103,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,394
6214,1,24,right,female,9,,104,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,374
6214,1,24,right,female,9,,105,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,m,1,481
6214,1,24,right,female,9,,106,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,m,1,597
6214,1,24,right,female,9,,107,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,m,1,761
6214,1,24,right,female,9,,108,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,,0,0
6214,1,24,right,female,9,,109,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,m,0,458
6214,1,24,right,female,9,,110,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,m,0,662
6214,1,24,right,female,9,,111,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,m,1,842
6214,1,24,right,female,9,,112,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,k,0,606
6214,1,24,right,female,9,,113,GoodSelf.bmp,Tra.bmp,Badself,good,self,No,m,,,,k,0,59
6214,1,24,right,female,9,,114,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,m,1,655
6214,1,24,right,female,9,,115,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,m,0,451
6214,1,24,right,female,9,,116,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,351
6214,1,24,right,female,9,,117,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,411
6214,1,24,right,female,9,,118,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,735
6214,1,24,right,female,9,,119,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,364
6214,1,24,right,female,9,,120,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,423
6215,1,22,right,female,,1,1,BadSelf.bmp,S.bmp,Goodother,immoral,self,No,k,,0,0,,,
6215,1,22,right,female,,1,2,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,0,0,,,
6215,1,22,right,female,,1,3,BadSelf.bmp,T.bmp,Normalself,immoral,self,No,k,k,1,807,,,
6215,1,22,right,female,,1,4,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,k,0,630,,,
6215,1,22,right,female,,1,5,BadSelf.bmp,D.bmp,Normalother,immoral,self,No,k,k,1,540,,,
6215,1,22,right,female,,1,6,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,1018,,,
6215,1,22,right,female,,1,7,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,640,,,
6215,1,22,right,female,,1,8,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,606,,,
6215,1,22,right,female,,1,9,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,844,,,
6215,1,22,right,female,,1,10,GoodSelf.bmp,C.bmp,Badother,moral,self,No,k,k,1,826,,,
6215,1,22,right,female,,1,11,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,648,,,
6215,1,22,right,female,,1,12,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,k,0,478,,,
6215,1,22,right,female,,1,13,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,764,,,
6215,1,22,right,female,,1,14,NormalOther.bmp,Tra.bmp,Goodself,normal,other,No,k,k,1,594,,,
6215,1,22,right,female,,1,15,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,576,,,
6215,1,22,right,female,,1,16,GoodOther.bmp,C.bmp,Badother,moral,other,No,k,k,1,854,,,
6215,1,22,right,female,,1,17,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,717,,,
6215,1,22,right,female,,1,18,GoodSelf.bmp,T.bmp,Normalself,moral,self,No,k,k,1,611,,,
6215,1,22,right,female,,1,19,BadOther.bmp,T.bmp,Normalself,immoral,other,No,k,m,0,768,,,
6215,1,22,right,female,,1,20,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,694,,,
6215,1,22,right,female,,1,21,BadOther.bmp,P.bmp,Badself,immoral,other,No,k,k,1,940,,,
6215,1,22,right,female,,1,22,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,k,1,834,,,
6215,1,22,right,female,,1,23,NormalSelf.bmp,D.bmp,Normalother,normal,self,No,k,k,1,1056,,,
6215,1,22,right,female,,1,24,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,703,,,
6215,1,22,right,female,,1,25,BadSelf.bmp,C.bmp,Badother,immoral,self,No,k,k,1,701,,,
6215,1,22,right,female,,1,26,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,,0,0,,,
6215,1,22,right,female,,1,27,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,k,0,657,,,
6215,1,22,right,female,,1,28,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,526,,,
6215,1,22,right,female,,1,29,GoodSelf.bmp,P.bmp,Badself,moral,self,No,k,k,1,668,,,
6215,1,22,right,female,,1,30,NormalOther.bmp,P.bmp,Badself,normal,other,No,k,k,1,786,,,
6215,1,22,right,female,,1,31,GoodOther.bmp,Tra.bmp,Goodself,moral,other,No,k,k,1,673,,,
6215,1,22,right,female,,1,32,BadOther.bmp,D.bmp,Normalother,immoral,other,No,k,k,1,575,,,
6215,1,22,right,female,,1,33,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,749,,,
6215,1,22,right,female,,1,34,NormalSelf.bmp,S.bmp,Goodother,normal,self,No,k,k,1,1099,,,
6215,1,22,right,female,,1,35,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,705,,,
6215,1,22,right,female,,1,36,NormalSelf.bmp,C.bmp,Badother,normal,self,No,k,k,1,350,,,
6215,1,22,right,female,,1,37,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,644,,,
6215,1,22,right,female,,1,38,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,827,,,
6215,1,22,right,female,,1,39,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,k,0,833,,,
6215,1,22,right,female,,1,40,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,m,1,895,,,
6215,1,22,right,female,,1,41,BadSelf.bmp,Tra.bmp,Goodself,immoral,self,No,k,k,1,957,,,
6215,1,22,right,female,,1,42,GoodSelf.bmp,S.bmp,Goodother,moral,self,No,k,k,1,715,,,
6215,1,22,right,female,,1,43,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,617,,,
6215,1,22,right,female,,1,44,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,k,0,823,,,
6215,1,22,right,female,,1,45,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,509,,,
6215,1,22,right,female,,1,46,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,k,1,715,,,
6215,1,22,right,female,,1,47,GoodOther.bmp,D.bmp,Normalother,moral,other,No,k,k,1,1049,,,
6215,1,22,right,female,,1,48,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,687,,,
6215,1,22,right,female,,1,49,GoodOther.bmp,P.bmp,Badself,moral,other,No,k,k,1,637,,,
6215,1,22,right,female,,1,50,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,891,,,
6215,1,22,right,female,,1,51,GoodSelf.bmp,D.bmp,Normalother,moral,self,No,k,k,1,793,,,
6215,1,22,right,female,,1,52,NormalOther.bmp,C.bmp,Badother,normal,other,No,k,k,1,456,,,
6215,1,22,right,female,,1,53,BadOther.bmp,S.bmp,Goodother,immoral,other,No,k,k,1,749,,,
6215,1,22,right,female,,1,54,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,m,1,795,,,
6215,1,22,right,female,,1,55,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,k,0,537,,,
6215,1,22,right,female,,1,56,GoodOther.bmp,T.bmp,Normalself,moral,other,No,k,,0,0,,,
6215,1,22,right,female,,1,57,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,445,,,
6215,1,22,right,female,,1,58,BadOther.bmp,Tra.bmp,Goodself,immoral,other,No,k,k,1,636,,,
6215,1,22,right,female,,1,59,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,k,1,946,,,
6215,1,22,right,female,,1,60,NormalOther.bmp,T.bmp,Normalself,normal,other,No,k,k,1,544,,,
6215,1,22,right,female,1,,1,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,361
6215,1,22,right,female,1,,2,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,k,0,545
6215,1,22,right,female,1,,3,GoodSelf.bmp,P.bmp,Badself,good,self,No,k,,,,m,0,903
6215,1,22,right,female,1,,4,NormalSelf.bmp,D.bmp,Normalother,normal,self,No,k,,,,k,1,752
6215,1,22,right,female,1,,5,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,768
6215,1,22,right,female,1,,6,BadOther.bmp,D.bmp,Normalother,bad,other,No,k,,,,k,1,511
6215,1,22,right,female,1,,7,GoodOther.bmp,D.bmp,Normalother,good,other,No,k,,,,k,1,544
6215,1,22,right,female,1,,8,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,392
6215,1,22,right,female,1,,9,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,608
6215,1,22,right,female,1,,10,BadSelf.bmp,S.bmp,Goodother,bad,self,No,k,,,,k,1,535
6215,1,22,right,female,1,,11,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,743
6215,1,22,right,female,1,,12,GoodSelf.bmp,D.bmp,Normalother,good,self,No,k,,,,k,1,623
6215,1,22,right,female,1,,13,BadOther.bmp,T.bmp,Normalself,bad,other,No,k,,,,k,1,559
6215,1,22,right,female,1,,14,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,,,,m,0,639
6215,1,22,right,female,1,,15,GoodSelf.bmp,C.bmp,Badother,good,self,No,k,,,,k,1,608
6215,1,22,right,female,1,,16,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,656
6215,1,22,right,female,1,,17,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,832
6215,1,22,right,female,1,,18,BadOther.bmp,S.bmp,Goodother,bad,other,No,k,,,,k,1,784
6215,1,22,right,female,1,,19,NormalOther.bmp,P.bmp,Badself,normal,other,No,k,,,,k,1,704
6215,1,22,right,female,1,,20,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,k,0,664
6215,1,22,right,female,1,,21,GoodOther.bmp,P.bmp,Badself,good,other,No,k,,,,k,1,848
6215,1,22,right,female,1,,22,BadSelf.bmp,T.bmp,Normalself,bad,self,No,k,,,,k,1,576
6215,1,22,right,female,1,,23,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,568
6215,1,22,right,female,1,,24,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,591
6215,1,22,right,female,1,,25,NormalOther.bmp,T.bmp,Normalself,normal,other,No,k,,,,k,1,735
6215,1,22,right,female,1,,26,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,672
6215,1,22,right,female,1,,27,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,544
6215,1,22,right,female,1,,28,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,608
6215,1,22,right,female,1,,29,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,k,1,1088
6215,1,22,right,female,1,,30,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,848
6215,1,22,right,female,1,,31,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,656
6215,1,22,right,female,1,,32,BadSelf.bmp,Tra.bmp,Goodself,bad,self,No,k,,,,k,1,872
6215,1,22,right,female,1,,33,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,552
6215,1,22,right,female,1,,34,BadOther.bmp,Tra.bmp,Goodself,bad,other,No,k,,,,k,1,680
6215,1,22,right,female,1,,35,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,k,0,856
6215,1,22,right,female,1,,36,GoodOther.bmp,T.bmp,Normalself,good,other,No,k,,,,k,1,480
6215,1,22,right,female,1,,37,NormalOther.bmp,Tra.bmp,Goodself,normal,other,No,k,,,,k,1,625
6215,1,22,right,female,1,,38,NormalSelf.bmp,C.bmp,Badother,normal,self,No,k,,,,k,1,592
6215,1,22,right,female,1,,39,GoodOther.bmp,C.bmp,Badother,good,other,No,k,,,,k,1,800
6215,1,22,right,female,1,,40,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,520
6215,1,22,right,female,1,,41,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,k,0,616
6215,1,22,right,female,1,,42,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,k,0,840
6215,1,22,right,female,1,,43,BadSelf.bmp,C.bmp,Badother,bad,self,No,k,,,,k,1,744
6215,1,22,right,female,1,,44,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,,,,k,1,776
6215,1,22,right,female,1,,45,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,544
6215,1,22,right,female,1,,46,GoodOther.bmp,Tra.bmp,Goodself,good,other,No,k,,,,k,1,856
6215,1,22,right,female,1,,47,BadOther.bmp,P.bmp,Badself,bad,other,No,k,,,,k,1,600
6215,1,22,right,female,1,,48,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,609
6215,1,22,right,female,1,,49,BadSelf.bmp,D.bmp,Normalother,bad,self,No,k,,,,k,1,793
6215,1,22,right,female,1,,50,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,529
6215,1,22,right,female,1,,51,GoodSelf.bmp,S.bmp,Goodother,good,self,No,k,,,,k,1,632
6215,1,22,right,female,1,,52,NormalSelf.bmp,S.bmp,Goodother,normal,self,No,k,,,,k,1,800
6215,1,22,right,female,1,,53,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,560
6215,1,22,right,female,1,,54,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,552
6215,1,22,right,female,1,,55,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,616
6215,1,22,right,female,1,,56,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,520
6215,1,22,right,female,1,,57,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,728
6215,1,22,right,female,1,,58,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,568
6215,1,22,right,female,1,,59,NormalOther.bmp,C.bmp,Badother,normal,other,No,k,,,,k,1,641
6215,1,22,right,female,1,,60,GoodSelf.bmp,T.bmp,Normalself,good,self,No,k,,,,k,1,937
6215,1,22,right,female,1,,61,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,522
6215,1,22,right,female,1,,62,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,762
6215,1,22,right,female,1,,63,GoodSelf.bmp,T.bmp,Normalself,good,self,No,k,,,,k,1,410
6215,1,22,right,female,1,,64,BadSelf.bmp,T.bmp,Normalself,bad,self,No,k,,,,k,1,602
6215,1,22,right,female,1,,65,NormalSelf.bmp,C.bmp,Badother,normal,self,No,k,,,,k,1,578
6215,1,22,right,female,1,,66,BadOther.bmp,S.bmp,Goodother,bad,other,No,k,,,,k,1,811
6215,1,22,right,female,1,,67,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,483
6215,1,22,right,female,1,,68,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,523
6215,1,22,right,female,1,,69,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,483
6215,1,22,right,female,1,,70,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,627
6215,1,22,right,female,1,,71,BadOther.bmp,P.bmp,Badself,bad,other,No,k,,,,k,1,707
6215,1,22,right,female,1,,72,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,387
6215,1,22,right,female,1,,73,BadSelf.bmp,C.bmp,Badother,bad,self,No,k,,,,k,1,539
6215,1,22,right,female,1,,74,GoodOther.bmp,Tra.bmp,Goodself,good,other,No,k,,,,k,1,611
6215,1,22,right,female,1,,75,BadOther.bmp,T.bmp,Normalself,bad,other,No,k,,,,k,1,746
6215,1,22,right,female,1,,76,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,410
6215,1,22,right,female,1,,77,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,451
6215,1,22,right,female,1,,78,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,459
6215,1,22,right,female,1,,79,NormalOther.bmp,T.bmp,Normalself,normal,other,No,k,,,,k,1,707
6215,1,22,right,female,1,,80,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,651
6215,1,22,right,female,1,,81,GoodOther.bmp,C.bmp,Badother,good,other,No,k,,,,k,1,443
6215,1,22,right,female,1,,82,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,k,1,747
6215,1,22,right,female,1,,83,BadSelf.bmp,D.bmp,Normalother,bad,self,No,k,,,,k,1,619
6215,1,22,right,female,1,,84,GoodOther.bmp,P.bmp,Badself,good,other,No,k,,,,k,1,555
6215,1,22,right,female,1,,85,GoodOther.bmp,D.bmp,Normalother,good,other,No,k,,,,k,1,539
6215,1,22,right,female,1,,86,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,491
6215,1,22,right,female,1,,87,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,730
6215,1,22,right,female,1,,88,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,,,,k,1,346
6215,1,22,right,female,1,,89,GoodSelf.bmp,S.bmp,Goodother,good,self,No,k,,,,k,1,515
6215,1,22,right,female,1,,90,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,771
6215,1,22,right,female,1,,91,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,571
6215,1,22,right,female,1,,92,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,,,,k,1,635
6215,1,22,right,female,1,,93,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,371
6215,1,22,right,female,1,,94,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,555
6215,1,22,right,female,1,,95,BadOther.bmp,D.bmp,Normalother,bad,other,No,k,,,,k,1,595
6215,1,22,right,female,1,,96,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,571
6215,1,22,right,female,1,,97,GoodSelf.bmp,P.bmp,Badself,good,self,No,k,,,,k,1,635
6215,1,22,right,female,1,,98,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,707
6215,1,22,right,female,1,,99,NormalOther.bmp,Tra.bmp,Goodself,normal,other,No,k,,,,k,1,635
6215,1,22,right,female,1,,100,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,692
6215,1,22,right,female,1,,101,NormalOther.bmp,C.bmp,Badother,normal,other,No,k,,,,m,0,907
6215,1,22,right,female,1,,102,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,,0,0
6215,1,22,right,female,1,,103,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,k,0,667
6215,1,22,right,female,1,,104,NormalSelf.bmp,D.bmp,Normalother,normal,self,No,k,,,,k,1,899
6215,1,22,right,female,1,,105,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,803
6215,1,22,right,female,1,,106,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,779
6215,1,22,right,female,1,,107,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,571
6215,1,22,right,female,1,,108,NormalOther.bmp,P.bmp,Badself,normal,other,No,k,,,,k,1,531
6215,1,22,right,female,1,,109,GoodSelf.bmp,D.bmp,Normalother,good,self,No,k,,,,k,1,779
6215,1,22,right,female,1,,110,NormalSelf.bmp,S.bmp,Goodother,normal,self,No,k,,,,k,1,611
6215,1,22,right,female,1,,111,BadOther.bmp,Tra.bmp,Goodself,bad,other,No,k,,,,k,1,508
6215,1,22,right,female,1,,112,GoodOther.bmp,T.bmp,Normalself,good,other,No,k,,,,k,1,476
6215,1,22,right,female,1,,113,GoodSelf.bmp,C.bmp,Badother,good,self,No,k,,,,k,1,644
6215,1,22,right,female,1,,114,BadSelf.bmp,Tra.bmp,Goodself,bad,self,No,k,,,,k,1,612
6215,1,22,right,female,1,,115,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,475
6215,1,22,right,female,1,,116,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,699
6215,1,22,right,female,1,,117,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,k,0,1027
6215,1,22,right,female,1,,118,BadSelf.bmp,S.bmp,Goodother,bad,self,No,k,,,,k,1,883
6215,1,22,right,female,1,,119,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,1035
6215,1,22,right,female,1,,120,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,1043
6215,1,22,right,female,2,,1,BadSelf.bmp,S.bmp,Goodother,bad,self,No,k,,,,k,1,621
6215,1,22,right,female,2,,2,GoodSelf.bmp,C.bmp,Badother,good,self,No,k,,,,k,1,389
6215,1,22,right,female,2,,3,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,,,,m,0,829
6215,1,22,right,female,2,,4,BadOther.bmp,T.bmp,Normalself,bad,other,No,k,,,,k,1,717
6215,1,22,right,female,2,,5,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,733
6215,1,22,right,female,2,,6,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,630
6215,1,22,right,female,2,,7,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,766
6215,1,22,right,female,2,,8,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,446
6215,1,22,right,female,2,,9,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,518
6215,1,22,right,female,2,,10,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,526
6215,1,22,right,female,2,,11,GoodOther.bmp,C.bmp,Badother,good,other,No,k,,,,k,1,702
6215,1,22,right,female,2,,12,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,,,,k,1,766
6215,1,22,right,female,2,,13,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,518
6215,1,22,right,female,2,,14,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,381
6215,1,22,right,female,2,,15,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,501
6215,1,22,right,female,2,,16,GoodSelf.bmp,S.bmp,Goodother,good,self,No,k,,,,k,1,677
6215,1,22,right,female,2,,17,GoodOther.bmp,P.bmp,Badself,good,other,No,k,,,,k,1,854
6215,1,22,right,female,2,,18,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,m,0,878
6215,1,22,right,female,2,,19,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,582
6215,1,22,right,female,2,,20,NormalOther.bmp,Tra.bmp,Goodself,normal,other,No,k,,,,k,1,406
6215,1,22,right,female,2,,21,NormalOther.bmp,P.bmp,Badself,normal,other,No,k,,,,k,1,662
6215,1,22,right,female,2,,22,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,574
6215,1,22,right,female,2,,23,BadOther.bmp,D.bmp,Normalother,bad,other,No,k,,,,k,1,398
6215,1,22,right,female,2,,24,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,494
6215,1,22,right,female,2,,25,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,526
6215,1,22,right,female,2,,26,BadOther.bmp,Tra.bmp,Goodself,bad,other,No,k,,,,k,1,382
6215,1,22,right,female,2,,27,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,406
6215,1,22,right,female,2,,28,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,k,0,509
6215,1,22,right,female,2,,29,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,534
6215,1,22,right,female,2,,30,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,646
